tourney_id,tourney_name,tourney_date,tourney_level,winner_id,winner_name,winner_rank,loser_id,loser_name,loser_rank,score
2023-8996,Santiago,2023-02-27,A,111513,Laslo Djere,55.0,109686,Riccardo Bonadio,182.0,7-5 7-5
2023-8996,Santiago,2023-02-27,A,202104,Sebastian Baez,35.0,106426,Cristian Garin,100.0,6-4 6-3
2023-8996,Santiago,2023-02-27,A,105583,Dusan Lajovic,75.0,207678,Juan Manuel Cerundolo,108.0,6-2 2-6 7-6(2)
2023-8996,Santiago,2023-02-27,A,144869,Tomas Martin Etcheverry,76.0,202103,Francisco Cerundolo,32.0,6-3 3-6 6-3
2023-8996,Santiago,2023-02-27,A,144719,Jaume Munar,66.0,126214,Alejandro Tabilo,186.0,6-0 6-7(4) 7-6(5)
2023-8996,Santiago,2023-02-27,A,106065,Marco Cecchinato,91.0,105487,Facundo Bagnis,94.0,6-2 3-6 7-6(3)
2023-8996,Santiago,2023-02-27,A,106329,Thiago Monteiro,84.0,105077,Albert Ramos,50.0,7-5 4-6 7-5
2023-8996,Santiago,2023-02-27,A,111797,Nicolas Jarry,87.0,122669,Juan Pablo Varillas,77.0,7-6(1) 6-4
2023-8996,Santiago,2023-02-27,A,105870,Yannick Hanfmann,153.0,124079,Pedro Martinez,117.0,6-2 6-0
2023-8996,Santiago,2023-02-27,A,106148,Roberto Carballes Baena,74.0,126535,Carlos Taberner,181.0,6-1 0-0 RET
2023-8996,Santiago,2023-02-27,A,111513,Laslo Djere,55.0,105311,Joao Sousa,147.0,6-3 6-2
2023-8996,Santiago,2023-02-27,A,109686,Riccardo Bonadio,182.0,123755,Daniel Elahi Galan,83.0,6-3 7-6(5)
2023-8996,Santiago,2023-02-27,A,106426,Cristian Garin,100.0,106233,Dominic Thiem,99.0,6-2 7-6(2)
2023-8996,Santiago,2023-02-27,A,207678,Juan Manuel Cerundolo,108.0,106398,Pedro Cachin,61.0,6-4 3-6 6-3
2023-8996,Santiago,2023-02-27,A,105583,Dusan Lajovic,75.0,200116,Camilo Ugo Carabelli,122.0,6-1 6-3
2023-8996,Santiago,2023-02-27,A,144869,Tomas Martin Etcheverry,76.0,104926,Fabio Fognini,82.0,6-1 7-6(1)
2023-0404,Indian Wells Masters,2023-03-06,M,207989,Carlos Alcaraz,2.0,106421,Daniil Medvedev,6.0,6-3 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,207989,Carlos Alcaraz,2.0,206173,Jannik Sinner,13.0,7-6(4) 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,106421,Daniil Medvedev,6.0,126207,Frances Tiafoe,16.0,7-5 7-6(4)
2023-0404,Indian Wells Masters,2023-03-06,M,207989,Carlos Alcaraz,2.0,200000,Felix Auger Aliassime,10.0,6-4 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,206173,Jannik Sinner,13.0,126203,Taylor Fritz,5.0,6-4 4-6 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,106421,Daniil Medvedev,6.0,200221,Alejandro Davidovich Fokina,28.0,6-3 7-5
2023-0404,Indian Wells Masters,2023-03-06,M,126207,Frances Tiafoe,16.0,111815,Cameron Norrie,12.0,6-4 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,207989,Carlos Alcaraz,2.0,207733,Jack Draper,56.0,6-2 2-0 RET
2023-0404,Indian Wells Masters,2023-03-06,M,200000,Felix Auger Aliassime,10.0,126205,Tommy Paul,19.0,3-6 6-3 7-6(6)
2023-0404,Indian Wells Masters,2023-03-06,M,126203,Taylor Fritz,5.0,105916,Marton Fucsovics,84.0,6-4 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,206173,Jannik Sinner,13.0,104527,Stan Wawrinka,100.0,6-1 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,106421,Daniil Medvedev,6.0,100644,Alexander Zverev,14.0,6-7(5) 7-6(5) 7-5
2023-0404,Indian Wells Masters,2023-03-06,M,200221,Alejandro Davidovich Fokina,28.0,106426,Cristian Garin,97.0,6-3 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,111815,Cameron Norrie,12.0,126094,Andrey Rublev,7.0,6-2 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,126207,Frances Tiafoe,16.0,126214,Alejandro Tabilo,187.0,6-4 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,207989,Carlos Alcaraz,2.0,134868,Tallon Griekspoor,36.0,7-6(4) 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,207733,Jack Draper,56.0,104918,Andy Murray,55.0,7-6(6) 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,126205,Tommy Paul,19.0,128034,Hubert Hurkacz,11.0,4-6 6-2 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,200000,Felix Auger Aliassime,10.0,202103,Francisco Cerundolo,32.0,7-5 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,126203,Taylor Fritz,5.0,202104,Sebastian Baez,35.0,6-1 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,105916,Marton Fucsovics,84.0,144684,Alex Molcan,63.0,6-4 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,206173,Jannik Sinner,13.0,105173,Adrian Mannarino,68.0,7-6(7) 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,104527,Stan Wawrinka,100.0,208029,Holger Rune,8.0,6-2 6-7(5) 7-5
2023-0404,Indian Wells Masters,2023-03-06,M,106421,Daniil Medvedev,6.0,125802,Ilya Ivashka,85.0,6-2 3-6 6-1
2023-0404,Indian Wells Masters,2023-03-06,M,100644,Alexander Zverev,14.0,200325,Emil Ruusuvuori,59.0,7-5 1-6 7-5
2023-0404,Indian Wells Masters,2023-03-06,M,200221,Alejandro Davidovich Fokina,28.0,111575,Karen Khachanov,15.0,6-3 1-6 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,106426,Cristian Garin,97.0,134770,Casper Ruud,4.0,6-4 7-6(2)
2023-0404,Indian Wells Masters,2023-03-06,M,126094,Andrey Rublev,7.0,200005,Ugo Humbert,77.0,7-5 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,111815,Cameron Norrie,12.0,106121,Taro Daniel,103.0,6-7(5) 7-5 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,126207,Frances Tiafoe,16.0,106186,Jason Kubler,75.0,6-3 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,126214,Alejandro Tabilo,187.0,111442,Jordan Thompson,87.0,6-3 7-6(6)
2023-0404,Indian Wells Masters,2023-03-06,M,207989,Carlos Alcaraz,2.0,106423,Thanasi Kokkinakis,94.0,6-3 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,134868,Tallon Griekspoor,36.0,105550,Guido Pella,739.0,7-6(3) 7-6(4)
2023-0404,Indian Wells Masters,2023-03-06,M,207733,Jack Draper,56.0,105554,Daniel Evans,29.0,6-4 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,104918,Andy Murray,55.0,105430,Radu Albot,109.0,6-4 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,128034,Hubert Hurkacz,11.0,200615,Alexei Popyrin,101.0,6-3 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,126205,Tommy Paul,19.0,105526,Jan Lennard Struff,134.0,6-3 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,202103,Francisco Cerundolo,32.0,106058,Jack Sock,154.0,4-6 6-3 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,200000,Felix Auger Aliassime,10.0,124079,Pedro Martinez,120.0,7-6(5) 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,126203,Taylor Fritz,5.0,210097,Ben Shelton,41.0,4-6 6-4 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,202104,Sebastian Baez,35.0,208014,Rinky Hijikata,130.0,6-3 6-1
2023-0404,Indian Wells Masters,2023-03-06,M,144684,Alex Molcan,63.0,106432,Borna Coric,20.0,6-3 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,105916,Marton Fucsovics,84.0,200282,Alex De Minaur,18.0,6-4 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,206173,Jannik Sinner,13.0,104755,Richard Gasquet,43.0,6-3 7-6(2)
2023-0404,Indian Wells Masters,2023-03-06,M,105173,Adrian Mannarino,68.0,207518,Lorenzo Musetti,21.0,6-4 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,104527,Stan Wawrinka,100.0,200175,Miomir Kecmanovic,31.0,7-6(8) 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,208029,Holger Rune,8.0,111456,Mackenzie Mcdonald,53.0,7-5 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,106421,Daniil Medvedev,6.0,206909,Brandon Nakashima,48.0,6-4 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,125802,Ilya Ivashka,85.0,122298,Botic Van De Zandschulp,33.0,7-5 3-2 RET
2023-0404,Indian Wells Masters,2023-03-06,M,200325,Emil Ruusuvuori,59.0,105138,Roberto Bautista Agut,27.0,7-6(5) 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,100644,Alexander Zverev,14.0,106398,Pedro Cachin,66.0,6-3 6-1
2023-0404,Indian Wells Masters,2023-03-06,M,111575,Karen Khachanov,15.0,106214,Oscar Otte,82.0,6-3 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,200221,Alejandro Davidovich Fokina,28.0,200059,Yibing Wu,67.0,6-4 6-1
2023-0404,Indian Wells Masters,2023-03-06,M,106426,Cristian Garin,97.0,106415,Yoshihito Nishioka,34.0,6-4 6-0
2023-0404,Indian Wells Masters,2023-03-06,M,134770,Casper Ruud,4.0,106043,Diego Schwartzman,38.0,6-2 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,126094,Andrey Rublev,7.0,208103,Jiri Lehecka,47.0,6-4 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,200005,Ugo Humbert,77.0,133430,Denis Shapovalov,30.0,7-5 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,106121,Taro Daniel,103.0,126610,Matteo Berrettini,23.0,7-6(5) 0-6 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,111815,Cameron Norrie,12.0,126555,Tung Lin Wu,175.0,6-2 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,126207,Frances Tiafoe,16.0,106218,Marcos Giron,73.0,6-2 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,106186,Jason Kubler,75.0,105777,Grigor Dimitrov,25.0,2-6 7-6(5) 3-0 RET
2023-0404,Indian Wells Masters,2023-03-06,M,126214,Alejandro Tabilo,187.0,202195,Maxime Cressy,37.0,7-6(3) 7-6(13)
2023-0404,Indian Wells Masters,2023-03-06,M,111442,Jordan Thompson,87.0,126774,Stefanos Tsitsipas,3.0,7-6(0) 4-6 7-6(5)
2023-0404,Indian Wells Masters,2023-03-06,M,106423,Thanasi Kokkinakis,94.0,200587,Brandon Holt,193.0,6-4 6-1
2023-0404,Indian Wells Masters,2023-03-06,M,105550,Guido Pella,739.0,106329,Thiago Monteiro,78.0,3-6 7-5 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,207733,Jack Draper,56.0,209857,Leandro Riedi,135.0,6-1 6-1
2023-0404,Indian Wells Masters,2023-03-06,M,104918,Andy Murray,55.0,144869,Tomas Martin Etcheverry,61.0,6-7(5) 6-1 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,200615,Alexei Popyrin,101.0,111190,Zhizhen Zhang,93.0,6-4 5-7 6-1
2023-0404,Indian Wells Masters,2023-03-06,M,105526,Jan Lennard Struff,134.0,111460,Quentin Halys,81.0,1-6 6-3 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,106058,Jack Sock,154.0,106296,Gregoire Barrere,65.0,6-4 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,124079,Pedro Martinez,120.0,144817,Marc Andrea Huesler,51.0,7-6(4) 3-6 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,210097,Ben Shelton,41.0,104926,Fabio Fognini,88.0,6-4 6-1
2023-0404,Indian Wells Masters,2023-03-06,M,208014,Rinky Hijikata,130.0,144707,Mikael Ymer,57.0,6-4 7-5
2023-0404,Indian Wells Masters,2023-03-06,M,144684,Alex Molcan,63.0,105077,Albert Ramos,50.0,6-3 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,105916,Marton Fucsovics,84.0,200670,J J Wolf,44.0,1-6 6-0 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,104755,Richard Gasquet,43.0,127339,Borna Gojo,121.0,6-4 6-7(5) 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,105173,Adrian Mannarino,68.0,106233,Dominic Thiem,102.0,4-6 6-4 7-6(5)
2023-0404,Indian Wells Masters,2023-03-06,M,104527,Stan Wawrinka,100.0,126846,Aleksandar Vukic,186.0,6-4 1-6 6-1
2023-0404,Indian Wells Masters,2023-03-06,M,111456,Mackenzie Mcdonald,53.0,105936,Filip Krajinovic,74.0,6-3 6-0
2023-0404,Indian Wells Masters,2023-03-06,M,206909,Brandon Nakashima,48.0,104545,John Isner,39.0,7-6(7) 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,125802,Ilya Ivashka,85.0,126128,Roman Safiullin,113.0,6-4 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,200325,Emil Ruusuvuori,59.0,106005,Constant Lestienne,62.0,6-4 4-1 RET
2023-0404,Indian Wells Masters,2023-03-06,M,106398,Pedro Cachin,66.0,105932,Nikoloz Basilashvili,118.0,7-5 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,106214,Oscar Otte,82.0,111513,Laslo Djere,54.0,6-3 7-5
2023-0404,Indian Wells Masters,2023-03-06,M,200059,Yibing Wu,67.0,144719,Jaume Munar,58.0,6-7(6) 6-0 7-6(3)
2023-0404,Indian Wells Masters,2023-03-06,M,106426,Cristian Garin,97.0,123755,Daniel Elahi Galan,89.0,6-4 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,106043,Diego Schwartzman,38.0,105948,Federico Coria,64.0,6-1 6-2
2023-0404,Indian Wells Masters,2023-03-06,M,208103,Jiri Lehecka,47.0,126239,Arthur Rinderknech,72.0,7-6(4) 7-5
2023-0404,Indian Wells Masters,2023-03-06,M,200005,Ugo Humbert,77.0,126523,Bernabe Zapata Miralles,42.0,6-2 7-6(6)
2023-0404,Indian Wells Masters,2023-03-06,M,106121,Taro Daniel,103.0,106148,Roberto Carballes Baena,79.0,6-1 7-5
2023-0404,Indian Wells Masters,2023-03-06,M,126555,Tung Lin Wu,175.0,122330,Alexander Bublik,46.0,6-4 6-4
2023-0404,Indian Wells Masters,2023-03-06,M,106218,Marcos Giron,73.0,206499,Aleksandar Kovacevic,107.0,6-3 7-5
2023-0404,Indian Wells Masters,2023-03-06,M,106186,Jason Kubler,75.0,132283,Lorenzo Sonego,60.0,6-4 7-6(4)
2023-0404,Indian Wells Masters,2023-03-06,M,126214,Alejandro Tabilo,187.0,109739,Maximilian Marterer,156.0,6-4 6-3
2023-0404,Indian Wells Masters,2023-03-06,M,111442,Jordan Thompson,87.0,104792,Gael Monfils,210.0,6-3 6-1
2023-0403,Miami Masters,2023-03-20,M,106421,Daniil Medvedev,5.0,206173,Jannik Sinner,11.0,7-5 6-3
2023-0403,Miami Masters,2023-03-20,M,206173,Jannik Sinner,11.0,207989,Carlos Alcaraz,1.0,6-7(4) 6-4 6-2
2023-0403,Miami Masters,2023-03-20,M,106421,Daniil Medvedev,5.0,111575,Karen Khachanov,16.0,7-6(5) 3-6 6-3
2023-0403,Miami Masters,2023-03-20,M,207989,Carlos Alcaraz,1.0,126203,Taylor Fritz,10.0,6-4 6-2
2023-0403,Miami Masters,2023-03-20,M,206173,Jannik Sinner,11.0,200325,Emil Ruusuvuori,54.0,6-3 6-1
2023-0403,Miami Masters,2023-03-20,M,106421,Daniil Medvedev,5.0,111153,Christopher Eubanks,119.0,6-3 7-5
2023-0403,Miami Masters,2023-03-20,M,111575,Karen Khachanov,16.0,202103,Francisco Cerundolo,31.0,6-3 6-2
2023-0403,Miami Masters,2023-03-20,M,207989,Carlos Alcaraz,1.0,126205,Tommy Paul,19.0,6-4 6-4
2023-0403,Miami Masters,2023-03-20,M,126203,Taylor Fritz,10.0,208029,Holger Rune,8.0,6-3 6-4
2023-0403,Miami Masters,2023-03-20,M,200325,Emil Ruusuvuori,54.0,122298,Botic Van De Zandschulp,32.0,4-6 6-4 7-5
2023-0403,Miami Masters,2023-03-20,M,206173,Jannik Sinner,11.0,126094,Andrey Rublev,7.0,6-2 6-4
2023-0403,Miami Masters,2023-03-20,M,111153,Christopher Eubanks,119.0,105173,Adrian Mannarino,62.0,7-6(2) 7-6(5)
2023-0403,Miami Masters,2023-03-20,M,106421,Daniil Medvedev,5.0,111460,Quentin Halys,79.0,6-4 6-2
2023-0403,Miami Masters,2023-03-20,M,202103,Francisco Cerundolo,31.0,132283,Lorenzo Sonego,59.0,3-6 6-3 6-2
2023-0403,Miami Masters,2023-03-20,M,111575,Karen Khachanov,16.0,126774,Stefanos Tsitsipas,3.0,7-6(4) 6-4
2023-0403,Miami Masters,2023-03-20,M,207989,Carlos Alcaraz,1.0,105583,Dusan Lajovic,76.0,6-0 7-6(5)
2023-0403,Miami Masters,2023-03-20,M,126205,Tommy Paul,19.0,200221,Alejandro Davidovich Fokina,25.0,6-3 7-5
2023-0403,Miami Masters,2023-03-20,M,126203,Taylor Fritz,10.0,133430,Denis Shapovalov,30.0,6-4 6-4
2023-0403,Miami Masters,2023-03-20,M,208029,Holger Rune,8.0,106043,Diego Schwartzman,38.0,6-4 6-2
2023-0403,Miami Masters,2023-03-20,M,122298,Botic Van De Zandschulp,32.0,134770,Casper Ruud,4.0,3-6 6-4 6-4
2023-0403,Miami Masters,2023-03-20,M,200325,Emil Ruusuvuori,54.0,106121,Taro Daniel,97.0,6-3 7-6(3)
2023-0403,Miami Masters,2023-03-20,M,206173,Jannik Sinner,11.0,105777,Grigor Dimitrov,27.0,6-3 6-4
2023-0403,Miami Masters,2023-03-20,M,126094,Andrey Rublev,7.0,200175,Miomir Kecmanovic,35.0,6-1 6-2
2023-0403,Miami Masters,2023-03-20,M,105173,Adrian Mannarino,62.0,128034,Hubert Hurkacz,9.0,7-6(5) 7-6(0)
2023-0403,Miami Masters,2023-03-20,M,111153,Christopher Eubanks,119.0,106296,Gregoire Barrere,65.0,6-3 7-6(7)
2023-0403,Miami Masters,2023-03-20,M,111460,Quentin Halys,79.0,111456,Mackenzie Mcdonald,55.0,7-6(2) 6-3
2023-0403,Miami Masters,2023-03-20,M,106421,Daniil Medvedev,5.0,144684,Alex Molcan,56.0,W/O
2023-0403,Miami Masters,2023-03-20,M,202103,Francisco Cerundolo,31.0,200000,Felix Auger Aliassime,6.0,6-2 7-5
2023-0403,Miami Masters,2023-03-20,M,132283,Lorenzo Sonego,59.0,126207,Frances Tiafoe,14.0,6-3 6-4
2023-0403,Miami Masters,2023-03-20,M,111575,Karen Khachanov,16.0,208103,Jiri Lehecka,44.0,6-2 6-4
2023-0403,Miami Masters,2023-03-20,M,126774,Stefanos Tsitsipas,3.0,106426,Cristian Garin,82.0,6-3 4-6 6-4
2023-0403,Miami Masters,2023-03-20,M,207989,Carlos Alcaraz,1.0,105487,Facundo Bagnis,100.0,6-0 6-2
2023-0403,Miami Masters,2023-03-20,M,105583,Dusan Lajovic,76.0,202195,Maxime Cressy,37.0,6-4 7-6(2)
2023-0403,Miami Masters,2023-03-20,M,200221,Alejandro Davidovich Fokina,25.0,206909,Brandon Nakashima,45.0,6-4 7-6(5)
2023-0403,Miami Masters,2023-03-20,M,126205,Tommy Paul,19.0,144817,Marc Andrea Huesler,47.0,5-7 6-3 6-4
2023-0403,Miami Masters,2023-03-20,M,126203,Taylor Fritz,10.0,207182,Emilio Nava,182.0,6-4 6-1
2023-0403,Miami Masters,2023-03-20,M,133430,Denis Shapovalov,30.0,105550,Guido Pella,581.0,6-3 3-6 6-3
2023-0403,Miami Masters,2023-03-20,M,106043,Diego Schwartzman,38.0,200059,Yibing Wu,64.0,7-6(1) 6-1
2023-0403,Miami Masters,2023-03-20,M,208029,Holger Rune,8.0,105916,Marton Fucsovics,74.0,6-3 7-5
2023-0403,Miami Masters,2023-03-20,M,134770,Casper Ruud,4.0,125802,Ilya Ivashka,80.0,6-2 6-3
2023-0403,Miami Masters,2023-03-20,M,122298,Botic Van De Zandschulp,32.0,200615,Alexei Popyrin,93.0,4-6 7-6(4) 6-2
2023-0403,Miami Masters,2023-03-20,M,200325,Emil Ruusuvuori,54.0,105138,Roberto Bautista Agut,28.0,6-4 7-6(5)
2023-0403,Miami Masters,2023-03-20,M,106121,Taro Daniel,97.0,100644,Alexander Zverev,15.0,6-0 6-4
2023-0403,Miami Masters,2023-03-20,M,206173,Jannik Sinner,11.0,111513,Laslo Djere,58.0,6-4 6-2
2023-0403,Miami Masters,2023-03-20,M,105777,Grigor Dimitrov,27.0,105526,Jan Lennard Struff,103.0,4-6 7-6(5) 6-4
2023-0403,Miami Masters,2023-03-20,M,200175,Miomir Kecmanovic,35.0,200005,Ugo Humbert,78.0,6-4 6-7(5) 7-6(3)
2023-0403,Miami Masters,2023-03-20,M,126094,Andrey Rublev,7.0,200670,J J Wolf,50.0,7-6(3) 6-4
2023-0403,Miami Masters,2023-03-20,M,128034,Hubert Hurkacz,9.0,106423,Thanasi Kokkinakis,94.0,6-7(10) 7-6(7) 7-6(6)
2023-0403,Miami Masters,2023-03-20,M,105173,Adrian Mannarino,62.0,210097,Ben Shelton,39.0,6-4 3-6 6-1
2023-0403,Miami Masters,2023-03-20,M,111153,Christopher Eubanks,119.0,106432,Borna Coric,20.0,3-6 6-4 6-2
2023-0403,Miami Masters,2023-03-20,M,106296,Gregoire Barrere,65.0,111815,Cameron Norrie,12.0,6-3 6-2
2023-0403,Miami Masters,2023-03-20,M,111460,Quentin Halys,79.0,200282,Alex De Minaur,18.0,6-7(5) 7-6(3) 7-6(8)
2023-0403,Miami Masters,2023-03-20,M,111456,Mackenzie Mcdonald,55.0,126610,Matteo Berrettini,23.0,7-6(8) 7-6(5)
2023-0403,Miami Masters,2023-03-20,M,144684,Alex Molcan,56.0,106415,Yoshihito Nishioka,34.0,7-6(5) 1-6 6-2
2023-0403,Miami Masters,2023-03-20,M,106421,Daniil Medvedev,5.0,106148,Roberto Carballes Baena,84.0,6-1 6-2
2023-0403,Miami Masters,2023-03-20,M,200000,Felix Auger Aliassime,6.0,106329,Thiago Monteiro,81.0,7-6(5) 7-6(8)
2023-0403,Miami Masters,2023-03-20,M,202103,Francisco Cerundolo,31.0,206499,Aleksandar Kovacevic,102.0,6-4 6-4
2023-0403,Miami Masters,2023-03-20,M,132283,Lorenzo Sonego,59.0,105554,Daniel Evans,29.0,4-6 6-3 6-2
2023-0403,Miami Masters,2023-03-20,M,126207,Frances Tiafoe,14.0,133297,Yosuke Watanuki,123.0,6-7(5) 7-6(3) 6-4
2023-0403,Miami Masters,2023-03-20,M,111575,Karen Khachanov,16.0,144869,Tomas Martin Etcheverry,73.0,6-1 3-6 6-3
2023-0403,Miami Masters,2023-03-20,M,208103,Jiri Lehecka,44.0,207518,Lorenzo Musetti,21.0,6-4 6-4
2023-0403,Miami Masters,2023-03-20,M,106426,Cristian Garin,82.0,202104,Sebastian Baez,33.0,7-6(2) 6-3
2023-0403,Miami Masters,2023-03-20,M,126774,Stefanos Tsitsipas,3.0,104755,Richard Gasquet,40.0,W/O
2023-0403,Miami Masters,2023-03-20,M,105487,Facundo Bagnis,100.0,200335,Felipe Meligeni Alves,164.0,6-3 1-6 6-4
2023-0403,Miami Masters,2023-03-20,M,105583,Dusan Lajovic,76.0,104918,Andy Murray,52.0,6-4 7-5
2023-0403,Miami Masters,2023-03-20,M,206909,Brandon Nakashima,45.0,106214,Oscar Otte,85.0,7-6(3) 6-3
2023-0403,Miami Masters,2023-03-20,M,144817,Marc Andrea Huesler,47.0,105077,Albert Ramos,51.0,6-7(4) 7-6(2) 6-3
2023-0403,Miami Masters,2023-03-20,M,207182,Emilio Nava,182.0,104545,John Isner,46.0,7-6(5) 7-6(4)
2023-0403,Miami Masters,2023-03-20,M,105550,Guido Pella,581.0,122669,Juan Pablo Varillas,88.0,1-6 6-3 6-2
2023-0403,Miami Masters,2023-03-20,M,200059,Yibing Wu,64.0,106378,Kyle Edmund,544.0,7-5 7-5
2023-0403,Miami Masters,2023-03-20,M,105916,Marton Fucsovics,74.0,106398,Pedro Cachin,63.0,6-4 7-6(2)
2023-0403,Miami Masters,2023-03-20,M,125802,Ilya Ivashka,80.0,127157,Daniel Altmaier,114.0,6-2 6-1
2023-0403,Miami Masters,2023-03-20,M,200615,Alexei Popyrin,93.0,144707,Mikael Ymer,53.0,7-6(5) 4-4 RET
2023-0403,Miami Masters,2023-03-20,M,200325,Emil Ruusuvuori,54.0,132686,Nuno Borges,68.0,6-1 6-4
2023-0403,Miami Masters,2023-03-20,M,106121,Taro Daniel,97.0,126239,Arthur Rinderknech,72.0,4-1 RET
2023-0403,Miami Masters,2023-03-20,M,111513,Laslo Djere,58.0,126846,Aleksandar Vukic,168.0,6-2 7-6(3)
2023-0403,Miami Masters,2023-03-20,M,105526,Jan Lennard Struff,103.0,104926,Fabio Fognini,91.0,6-4 5-7 6-4
2023-0403,Miami Masters,2023-03-20,M,200005,Ugo Humbert,78.0,104792,Gael Monfils,280.0,3-3 RET
2023-0403,Miami Masters,2023-03-20,M,200670,J J Wolf,50.0,122330,Alexander Bublik,48.0,7-5 6-3
2023-0403,Miami Masters,2023-03-20,M,106423,Thanasi Kokkinakis,94.0,200267,Zizou Bergs,135.0,4-6 6-3 7-6(7)
2023-0403,Miami Masters,2023-03-20,M,105173,Adrian Mannarino,62.0,209992,Juncheng Shang,181.0,1-6 6-4 6-2
2023-0403,Miami Masters,2023-03-20,M,111153,Christopher Eubanks,119.0,106045,Denis Kudla,122.0,7-6(2) 6-2
2023-0403,Miami Masters,2023-03-20,M,106296,Gregoire Barrere,65.0,126128,Roman Safiullin,104.0,6-4 3-6 6-3
2023-0403,Miami Masters,2023-03-20,M,111460,Quentin Halys,79.0,124079,Pedro Martinez,121.0,6-2 7-6(4)
2023-0403,Miami Masters,2023-03-20,M,111456,Mackenzie Mcdonald,55.0,123755,Daniel Elahi Galan,89.0,6-4 6-2
2023-0403,Miami Masters,2023-03-20,M,144684,Alex Molcan,56.0,111442,Jordan Thompson,83.0,6-2 4-6 6-3
2023-0403,Miami Masters,2023-03-20,M,106148,Roberto Carballes Baena,84.0,126523,Bernabe Zapata Miralles,41.0,6-0 3-0 RET
2023-0403,Miami Masters,2023-03-20,M,106329,Thiago Monteiro,81.0,106186,Jason Kubler,70.0,6-4 7-6(6)
2023-0403,Miami Masters,2023-03-20,M,206499,Aleksandar Kovacevic,102.0,144719,Jaume Munar,66.0,7-6(4) 2-6 6-1
2023-0403,Miami Masters,2023-03-20,M,132283,Lorenzo Sonego,59.0,106233,Dominic Thiem,106.0,7-6(7) 6-2
2023-0403,Miami Masters,2023-03-20,M,133297,Yosuke Watanuki,123.0,105332,Benoit Paire,170.0,6-4 7-5
2023-0403,Miami Masters,2023-03-20,M,144869,Tomas Martin Etcheverry,73.0,200303,Pavel Kotov,117.0,6-2 6-2
2023-0403,Miami Masters,2023-03-20,M,208103,Jiri Lehecka,44.0,105948,Federico Coria,67.0,6-3 6-4
2023-0403,Miami Masters,2023-03-20,M,106426,Cristian Garin,82.0,106218,Marcos Giron,71.0,6-4 2-6 6-4
2023-0403,Miami Masters,2023-03-20,M,104755,Richard Gasquet,40.0,106331,Christopher Oconnell,86.0,6-4 3-6 6-1
